Booking_ID,Airline_ID,Country,Airline_Tier,Service_Rating,Cabin_Class,Seat_Type,Flight_Duration_Hours,Booking_Channel,Meals_Included,Payment_Type,Passenger_Age,Lead_Time_Days,Departure_Date,Departure_Month,Is_Weekend,Is_Public_Holiday,Load_Factor_Flight,Competitor_Avg_Fare_RM,Distance_KM,Review_Score,Promo_Applied,Events_Index_Destination,Ticket_Price_RM,Total_Spend_RM,Extra_Spend_Unscaled,Delay_Status,Satisfaction_Rating
100870,AL08,Malaysia,full-service,3.0,economy,Window,5.64,Website,Yes,Online,45.0,7,2024-12-06,12,0,0,0.736,474.01,1139.6,7.79,0,29.0,653.18,871.71,202998,Delayed,2
100790,AL13,Japan,full-service,4.0,Economy,Window,2.22,travel agent, Yes ,Online,37.0,50,2025-04-19,4,1,0,0.824,460.23,1126.8,7.59,0,67.7,639.55,757.32,128918,Cancelled,3
102260,AL04,Australia,full-service,4.0,Premium Economy,Aisle,5.12,Mobile App,Yes,Card,22.0,77,2024-06-20,6,0,0,0.621,364.57,1300.2,7.64,1,41.9,589.1,722.32,108039,On-Time,4
103819,AL13,Thailand,full-service,4.0,Premium Economy,Middle,2.67,Travel Agent,No,Cash,19.0,22,2025-02-03,2,0,0,0.7,272.33,854.4,9.3,0,46.6,650.35,795.01,99980,Delayed,3
102808,AL09, Malaysia ,budget,5.0,Economy,Aisle,2.56,Website,Yes,Card,44.0,32,2024-02-27,2,0,0,0.962,683.33,2078.7,6.01,0,60.7,989.03,1117.2,230011,On-Time,2
100954,AL07,Vietnam,full-service,2.0,economy,Middle,8.33,Mobile App, No ,Card,30.0,9,2025-05-16,5,0,0,0.481,243.09,815.5,5.6,1,65.2,453.1,695.76,49130,Delayed,2
100650,AL08,Australia,full-service,4.0,Economy,Aisle,1.26,Website,No,Card,47.0,11,2024-09-04,9,0,1,0.864,398.09,1652.4,5.65,0,32.5,818.22,993.49,234414,Delayed,3
100733,AL07, THAILAND ,full-service,3.0,Economy,Middle,3.56,Mobile App,No,Card,27.0,17,2025-05-26,5,0,0,0.681,391.79,1020.8,7.1,0,49.8,579.39,780.97,87424,Delayed,3
104193,AL01,Australia,full-service,4.0,Premium Economy,Aisle,8.44,Walk-in,No, Card ,24.0,10,2024-04-12,4,0,1,0.94,209.58,469.5,9.14,0,66.0,619.1,669.96,163226,Delayed,3
100379,AL13,malaysia,full-service,4.0,Economy,Window,3.01,Travel Agent, Yes ,Online,30.0,18,2025-02-24,2,0,0,0.699,285.05,993.8,,0,32.0,561.23,637.22,161015,Delayed,3
102612,AL17,singapore,full-service,3.0,Economy,Middle,3.39,Mobile App,No,Card,56.0,7,2025-04-22,4,0,0,0.666,707.11,1848.2,6.66,0,30.2,853.6,1019.4,174184,On-Time,4
103655,AL12,Indonesia,premium,4.0,Economy,Window,2.1,Mobile App,No,Online,,11,2024-03-18,3,0,0,,480.8,1574.9,8.09,0,34.1,720.35,776.92,111484,On-Time,4
100956,AL04,Australia,full-service,3.0,Premium Economy,Aisle,5.99,Mobile App,No, Online ,21.0,12,2024-10-02,10,0,0,0.704,1080.75,3784.7,5.87,0,60.6,1503.68,1612.41,131286,On-Time,4
102789,AL16,malaysia,budget,3.0,Economy,Window,4.93,website,Yes,Online,2.0,20,2025-01-09,1,0,0,0.78,393.94,1093.6,8.13,0,57.7,608.41,673.83,86922,Delayed,3
100171,AL18,Singapore,budget,3.0,First,Middle,4.5,Website,Yes,Card,47.0,28,2024-01-08,1,0,0,0.964,540.85,1464.2,6.12,0,40.9,999.21,1261.2,316621,On-Time,3
101944,AL12,malaysia,premium,2.0,Business,Aisle,1.56,Mobile App,Yes,Card,30.0,6,2024-10-18,10,0,0,0.913,671.27,2257.0,6.54,0,43.5,1220.12,1399.8,247216,On-Time,5
102279,AL01,Vietnam,full-service,4.0,Premium Economy,Aisle,4.68,Website,Yes,Cash,49.0,9,2024-09-09,9,0,0,0.751,270.84,942.3,9.32,0,20.5,667.96,802.37,193490,On-Time,4
100659,AL05,thailand,budget,,Economy,Window,2.62,Mobile App,,Online,24.0,6,2025-01-29,1,0,0,0.716,437.58,1432.3,8.94,0,79.3,731.58,773.37,197264,On-Time,4
102430,AL06, PHILIPPINES ,premium,5.0,Premium Economy,Window,3.16,website,Yes,Card,21.0,3,2025-02-14,2,0,0,0.831,369.98,1186.1,9.77,1,40.5,703.29,819.8,81234,On-Time,5
102528,AL08,Australia,full-service,3.0,Premium Economy,Middle,7.2,airport counter,Yes,Card,33.0,22,2024-03-04,3,0,0,0.607,177.27,525.8,8.44,0,60.0,521.56,577.76,113735,On-Time,3
102120,AL08,Indonesia,full-service,3.0,Business,Middle,2.75,Walk-in,No,Online,38.0,15,2025-04-13,4,1,0,0.865,218.29,720.3,7.45,0,90.5,752.93,831.93,125518,Delayed,3
101094,AL08,Vietnam,full-service,2.0,Economy,Middle,3.07,Website,No,Cash,47.0,16,2024-06-27,6,0,0,0.858,445.35,1630.5,7.91,1,48.4,798.03,892.95,76110,Delayed,1
103723,AL11, SINGAPORE ,budget,3.0,Economy,Middle,1.45,Travel Agent,No,Online,18.0,1,2024-05-27,5,0,0,0.748,607.23,2012.3,6.55,0,54.5,932.26,1045.76,207495,Delayed,3
103456,AL07,singapore,full-service,2.0,Premium Economy,Window,1.65,Website,No,Online,33.0,19,2025-02-22,2,1,0,0.422,194.2,743.1,5.92,1,54.5,526.62,653.02,61877,On-Time,3
102219,AL13,malaysia,full-service,3.0,Business,Window,1.41,Mobile App,No,Online,24.0,4,2024-08-06,8,0,0,0.835,555.63,1899.4,6.3,0,29.8,1114.99,1205.74,260575,Delayed,2
100642,AL10,Philippines,full-service,4.0,Economy,Aisle,2.58,Website,No,Card,41.0,8,2025-05-12,5,0,0,0.774,293.97,901.5,7.39,0,54.7,530.79,582.81,76780,On-Time,5
100168,AL09,australia,budget,2.0,Economy,Aisle,2.96,Website,Yes,Online,45.0,39,2024-12-12,12,0,0,0.817,799.58,2867.4,8.65,0,72.9,1156.88,1263.06,142232,On-Time,3
101517,AL12,Malaysia,premium,3.0,Economy,Aisle,4.0,Travel Agent,No,Online,50.0,1,2024-12-29,12,1,0,0.683,1300.88,4232.9,6.83,0,96.5,1767.2,1841.66,311908,Delayed,3
101800,AL17,Philippines,full-service,5.0,economy,Window,8.02,Travel Agent, Yes ,Card,21.0,33,2024-12-21,12,1,0,0.942,446.69,1081.2,7.42,0,67.2,625.09,719.27,146979,Delayed,4
103260,AL04,malaysia,full-service,4.0,Economy,Aisle,3.92,Travel Agent,Yes,Online,35.0,3,2025-02-01,2,1,0,0.824,391.23,1571.8,5.3,1,49.2,720.13,772.65,168288,On-Time,3
101917,AL09,Thailand,budget,3.0,Economy,Aisle,4.97,Website,No,Card,37.0,48,2024-10-12,10,1,0,0.774,239.46,710.3,9.72,0,41.2,508.31,620.11,120807,Delayed,3
100272,AL06,Indonesia,premium,4.0,economy,Aisle,3.66,Website,No,Online,36.0,17,2024-10-21,10,0,0,0.617,632.56,2158.3,9.16,0,39.2,909.21,1032.62,88417,On-Time,3
101215,AL08,Singapore,full-service,4.0,Economy,Aisle,2.28,airport counter,No,Online,52.0,12,2024-04-30,4,0,0,0.529,343.14,988.0,6.81,0,58.8,630.21,685.79,54414,Delayed,3
102468,AL01,Thailand,full-service,3.0,economy,Window,1.64,Website,No, Card ,46.0,11,2025-02-11,2,0,0,0.783,574.99,1617.3,9.46,0,47.8,815.4,896.24,135626,On-Time,4
101118,AL06,Japan,premium,3.0,Economy,Aisle,2.06,travel agent,No,Card,59.0,4,2024-05-26,5,1,0,0.52,404.39,1526.7,6.75,1,60.4,735.14,791.38,95015,Delayed,4
103846,AL11, PHILIPPINES ,budget,4.0,Economy,Middle,1.09,Mobile App,No,Online,25.0,16,2024-06-19,6,0,0,0.977,537.28,1500.3,8.3,0,37.5,719.88,910.25,190099,Delayed,2
104077,AL18, THAILAND ,budget,4.0,Economy,Aisle,5.74,Website,No, Card ,33.0,29,2025-06-26,6,0,0,0.579,233.17,422.9,8.49,0,49.2,299.37,367.15,52283,On-Time,4
101066,AL17,Malaysia,full-service,3.0,Economy,Window,6.59,Website,, Cash ,35.0,32,2025-04-28,4,0,0,0.799,754.06,2285.0,7.02,0,87.3,1041.05,1124.08,216876,Delayed,2
102104,AL13,Singapore,full-service,3.0,Premium Economy,Middle,3.57,Travel Agent,Yes,Online,36.0,9,2024-10-24,10,0,1,0.741,630.11,2196.0,9.05,0,31.6,1048.88,1170.95,217432,Delayed,3
103175,AL05,philippines,budget,5.0,Economy,Aisle,2.64,Mobile App,No,Cash,,6,2024-05-12,5,1,0,0.812,526.16,1687.2,5.76,0,61.6,789.81,863.17,182384,On-Time,4
103390,AL09,Vietnam,budget,4.0,Premium Economy,Window,4.54,Airport Counter,Yes,Card,18.0,26,2024-07-28,7,1,0,0.694,260.43,766.1,6.78,0,33.3,542.01,683.5,149029,On-Time,5
103620,AL10,australia,full-service,2.0,Premium Economy,Aisle,3.69,Mobile App,No,Card,55.0,6,2025-06-05,6,0,0,0.841,921.57,2740.8,7.29,0,45.2,1243.92,1491.37,274069,On-Time,3
103664,AL03,thailand,premium,3.0,First,Window,2.84,Travel Agent, No ,Cash,33.0,48,2024-12-23,12,0,0,0.493,139.48,426.6,8.74,0,73.6,689.53,849.28,66207,On-Time,3
101912,AL01,Thailand,full-service,2.0,Economy,Window,3.69,Walk-in,No,Card,,7,2025-04-04,4,0,0,0.946,354.24,1302.3,8.77,1,82.5,631.94,718.62,84559,On-Time,4
100038,AL13,Malaysia,full-service,4.0,Economy,Aisle,3.18,Travel Agent,Yes,Online,,84,2025-04-21,4,0,1,0.798,1261.95,4170.1,10.0,0,95.7,1727.21,1814.67,266521,Delayed,2
100306,AL12,Australia,premium,4.0,Economy,Middle,4.89,travel agent,No,Card,47.0,19,2024-07-07,7,1,1,0.846,310.22,700.6,4.38,0,29.3,440.67,499.13,49083,Delayed,2
100006,AL13, SINGAPORE ,full-service,3.0,Economy,Aisle,2.08,Travel Agent,No,Card,48.0,7,2024-12-09,12,0,0,0.99,308.87,886.6,7.61,0,59.7,693.16,744.79,90246,On-Time,4
103152,AL02,japan,budget,3.0,Premium Economy,Aisle,5.66,Website,, Card ,18.0,4,2024-12-25,12,0,0,0.886,566.95,1683.2,6.25,0,5.0,856.82,1076.22,147717,Delayed,2
102830,AL06, PHILIPPINES ,premium,5.0,Economy,Window,8.13,website,No,Cash,33.0,7,2024-03-31,3,1,0,0.873,326.08,1057.7,4.71,0,49.6,635.26,696.25,103271,Delayed,3
102456,AL17,Australia,full-service,2.0,Premium Economy,Aisle,6.06,Website,No, Card ,62.0,0,2024-12-12,12,0,0,0.72,299.3,991.0,8.97,0,38.1,738.36,876.52,188821,Delayed,2
102829,AL01,vietnam,full-service,4.0,Economy,Window,7.98,Walk-in, No ,Online,35.0,23,2024-08-31,8,1,0,0.666,953.98,2861.0,6.6,0,62.2,1231.32,1380.51,233399,Cancelled,3
100781,AL02,Thailand,budget,4.0,Economy,Window,9.52,Walk-in,No, Cash ,47.0,10,2025-01-07,1,0,0,0.665,414.48,1242.5,8.09,0,69.0,765.15,881.16,214584,Delayed,2
101190,AL02,Indonesia,budget,2.0,Premium Economy,Middle,3.55,Website,No,Online,47.0,47,2024-08-28,8,0,0,0.869,282.82,708.6,7.8,0,84.1,635.52,796.94,189442,On-Time,4
100534,AL18, Vietnam ,budget,4.0,Premium Economy,Middle,1.11,Mobile App,No, Card ,34.0,21,2024-08-14,8,0,0,0.666,574.07,1889.0,8.52,0,34.9,966.08,1114.26,288874,On-Time,4
100583,AL03,Indonesia,premium,2.0,Economy,Window,2.51,Mobile App,Yes,Cash,49.0,51,2024-07-25,7,0,0,0.628,291.79,849.1,6.55,0,27.2,565.96,716.16,183868,On-Time,3
103615,AL02,australia,budget,3.0,Economy,Window,3.03,Airport Counter,Yes,Online,27.0,16,2025-06-13,6,0,0,0.798,218.72,628.2,7.19,0,40.3,479.22,596.37,60756,On-Time,4
102585,AL08, SINGAPORE ,full-service,3.0,Economy,Middle,1.9,Mobile App,Yes,Card,24.0,4,2024-12-15,12,1,0,0.574,218.3,591.2,8.97,1,42.8,479.81,578.09,56385,On-Time,4
103857,AL04,singapore,full-service,3.0,Premium Economy,Window,3.18,airport counter,Yes,Card,47.0,25,2025-06-13,6,0,1,0.814,566.33,1584.7,5.26,1,10.6,712.81,813.19,95516,Delayed,3
103592,AL16,Vietnam,budget,2.0,Economy,Aisle,4.36,Website,No, Card ,37.0,39,2024-05-24,5,0,0,0.74,390.17,1291.7,7.28,0,30.7,651.06,797.82,112034,Delayed,3
101333,AL12,Indonesia,premium,4.0,economy,Window,5.87,Travel Agent,Yes,Card,47.0,59,2025-05-07,5,0,0,0.814,408.19,1275.1,7.54,0,58.3,658.14,745.1,75995,On-Time,4
103639,AL08, Thailand ,full-service,3.0,Economy,Middle,4.65,Website,No,Card,43.0,59,2024-06-11,6,0,0,0.836,382.04,1286.1,6.88,0,53.3,616.52,658.81,116022,On-Time,4
103338,AL13, MALAYSIA ,full-service,3.0,Economy,Aisle,3.19,Website,Yes,Cash,48.0,9,2024-11-08,11,0,0,0.891,737.73,2017.9,5.87,1,37.5,931.33,988.0,105230,Delayed,2
102861,AL12,Australia,premium,2.0,Economy,Aisle,1.85,Website,No,Cash,48.0,20,2024-03-31,3,1,0,0.99,310.79,998.6,6.45,0,61.7,638.7,742.21,127839,On-Time,2
100316,AL06, PHILIPPINES ,premium,4.0,Premium Economy,Window,4.89,Website,Yes,Card,37.0,31,2025-05-24,5,1,1,0.818,552.03,1897.4,,1,52.7,808.68,1046.68,62199,Delayed,3
102197,AL03,Indonesia,premium,3.0,Economy,Middle,3.28,Travel Agent,Yes, Online ,25.0,25,2024-08-10,8,1,0,0.781,447.59,1516.3,9.77,1,63.5,620.31,647.93,77145,On-Time,3
102414,AL16,Philippines,budget,3.0,economy,Window,1.31,Airport Counter,No,Card,31.0,42,2025-06-26,6,0,0,0.825,618.33,2164.1,6.45,1,49.4,818.7,880.26,185519,On-Time,2
102564,AL16,Vietnam,budget,3.0,Premium Economy,Window,6.57,Website,Yes,Cash,31.0,44,2025-02-24,2,0,0,0.907,525.75,1589.4,8.75,0,50.1,895.53,1012.24,178088,Delayed,4
103712,AL17,Philippines,full-service,2.0,Economy,Middle,2.13,Travel Agent,No,Cash,18.0,3,2024-02-15,2,0,0,0.716,646.9,1709.0,5.94,0,58.9,929.5,992.27,215625,On-Time,2
104137,AL07,Australia,full-service,4.0,Premium Economy,Window,4.0,Travel Agent, No , Online ,,23,2024-03-22,3,0,0,0.897,312.74,948.1,9.02,0,5.0,692.28,796.98,171880,On-Time,4
101794,AL07,Australia,full-service,5.0,Business,Window,5.56,Website,No,Card,50.0,82,2024-06-16,6,1,0,0.703,332.11,1089.6,8.37,0,77.9,814.21,1002.02,233909,Delayed,3
102581,AL01,Vietnam,full-service,4.0,Economy,Window,2.63,Travel Agent,Yes,Online,26.0,35,2025-05-14,5,0,0,0.99,459.02,1511.5,6.3,0,85.2,844.86,928.9,113781,On-Time,2
103288,AL08,Singapore,full-service,3.0,Economy,Aisle,1.49,mobile app, Yes ,Card,31.0,28,2024-11-19,11,0,0,0.616,504.74,1505.9,7.14,1,59.5,625.91,667.81,104175,Cancelled,2
100271,AL10,Malaysia,full-service,4.0,Economy,Window,2.76,Website,No,Online,42.0,31,2024-01-26,1,0,0,0.776,452.83,1624.6,5.79,1,5.0,652.54,703.77,114892,Cancelled,2
100548,AL08,Australia,full-service,4.0,Economy,Window,3.21,Mobile App,Yes, Card ,38.0,92,2024-11-06,11,0,0,0.925,644.94,1774.4,5.14,0,47.4,834.0,968.92,147844,Delayed,2
101692,AL08,indonesia,full-service,4.0,First,Aisle,0.75,Mobile App, No ,Online,70.0,30,2024-04-17,4,0,0,0.781,291.63,703.4,7.48,0,68.9,774.58,1032.61,258577,On-Time,4
101719,AL06,Malaysia,premium,3.0,Economy,Aisle,4.58,Airport Counter,Yes,Online,56.0,7,2024-03-07,3,0,0,0.654,376.92,1191.2,5.25,0,67.6,671.16,715.68,154242,Delayed,2
103012,AL04,Singapore,full-service,4.0,Premium Economy,Aisle,3.59,Mobile App,Yes,Cash,45.0,8,2025-05-07,5,0,0,0.745,586.4,1513.7,,0,34.6,864.6,961.79,181654,On-Time,2
104147,AL16,Vietnam,budget,4.0,business,Aisle,5.76,Travel Agent,No,Online,45.0,0,2024-06-16,6,1,0,0.886,138.08,653.8,8.27,0,48.1,676.19,741.96,52436,On-Time,4
100607,AL09,Vietnam,budget,4.0,Economy,Aisle,2.53,Mobile App,No,Cash,28.0,29,2024-03-26,3,0,0,0.892,394.14,1123.5,5.43,1,51.8,554.71,684.67,170944,On-Time,2
102390,AL03,Vietnam,premium,5.0,Economy,Window,3.81,Website, Yes ,Card,36.0,25,2025-01-25,1,1,0,0.99,598.81,1811.6,7.36,0,25.2,883.44,1072.83,253456,Delayed,3
100598,AL04, THAILAND ,full-service,4.0,Economy,Middle,5.56,Travel Agent,No,Cash,35.0,19,2025-04-12,4,1,0,0.912,257.61,733.1,9.35,0,90.5,536.76,602.95,55197,Delayed,3
101689,AL15,indonesia,budget,3.0,Premium Economy,Window,5.73,Walk-in,Yes,Card,38.0,24,2024-02-03,2,1,0,0.735,427.6,1049.8,7.26,0,62.3,644.04,801.52,112094,On-Time,4
100894,AL10, Vietnam ,full-service,3.0,Premium Economy,Window,5.89,Mobile App,Yes,Online,38.0,28,2025-05-27,5,0,1,0.698,167.35,654.6,7.94,0,39.7,553.7,639.97,98429,Delayed,2
103973,AL03,Malaysia,premium,4.0,Premium Economy,Aisle,2.34,Website,Yes,Online,29.0,17,2024-09-13,9,0,0,0.99,667.9,2630.6,6.69,0,70.5,1269.65,1366.44,248170,Delayed,3
101775,AL12,indonesia,premium,2.0,First,Window,4.34,Walk-in,No,Card,35.0,26,2025-06-04,6,0,0,0.851,293.74,1133.3,7.59,0,5.0,943.3,1048.0,260242,On-Time,4
100570,AL06,singapore,premium,2.0,Economy,Window,6.94,Mobile App,No,Card,26.0,9,2024-05-14,5,0,0,0.782,210.44,908.7,6.05,1,100.0,584.09,662.89,83649,Cancelled,2
101999,AL16,australia,budget,3.0,Business,Aisle,7.13,Travel Agent, No ,Cash,43.0,6,2025-01-17,1,0,0,0.869,222.29,740.7,9.83,1,68.8,564.51,635.62,129658,On-Time,4
102122,AL15,Vietnam,budget,3.0,Premium Economy,Aisle,2.37,Mobile App,No,Card,-5.0,10,2024-09-10,9,0,0,,529.91,1341.6,8.37,0,43.8,773.71,827.74,61931,On-Time,4
100061,AL13, JAPAN ,full-service,3.0,Economy,Middle,0.83,Walk-in, No ,Online,42.0,32,2025-01-01,1,0,1,0.889,99.27,330.7,8.65,1,37.0,265.09,292.57,49663,Delayed,3
101247,AL15,Singapore,budget,4.0,Business,Window,3.8,Walk-in,No,Card,32.0,39,2024-04-22,4,0,0,0.621,222.89,610.5,10.0,0,54.0,556.94,682.6,43873,Delayed,4
102779,AL02, Thailand ,budget,3.0,Economy,Aisle,4.68,Website, No ,Online,,28,2024-04-25,4,0,0,0.68,735.5,2737.8,6.52,0,48.8,1151.94,1225.35,180921,Delayed,1
101259,AL10, AUSTRALIA ,full-service,3.0,Economy,Middle,4.5,Mobile App,No, Card ,39.0,43,2025-02-07,2,0,1,0.623,1142.48,3679.3,,0,56.4,1414.97,1498.79,343084,On-Time,3
100809,AL01,Indonesia,full-service,4.0,Economy,Aisle,2.47,Website,Yes, Cash ,43.0,33,2024-04-22,4,0,1,0.756,722.98,2225.2,7.26,1,56.1,920.42,995.48,248812,Delayed,2
102292,AL01,Singapore,full-service,3.0,Economy,Window,3.18,Website,Yes,Card,35.0,71,2025-05-09,5,0,0,0.73,688.42,2122.2,4.91,1,71.2,836.18,944.69,215170,On-Time,2
101049,AL16,Malaysia,budget,4.0,Premium Economy,Aisle,0.99,Mobile App,No, Cash ,52.0,123,2025-05-11,5,1,0,0.712,344.47,992.6,9.63,0,52.6,619.81,685.67,85376,On-Time,4
103701,AL10,Thailand,full-service,4.0,Premium Economy,Middle,2.79,Website,Yes,Online,30.0,42,2025-05-14,5,0,1,0.446,418.21,1247.7,7.3,0,58.1,768.61,962.04,77354,On-Time,3
103478,AL05,australia,budget,5.0,Economy,Window,5.84,Airport Counter,No,Online,37.0,16,2024-02-23,2,0,0,0.99,277.53,1180.1,6.34,1,63.2,596.23,744.28,108892,Delayed,2
100107,AL08, SINGAPORE ,full-service,5.0,Economy,Window,2.4,website,Yes,Card,24.0,61,2024-06-19,6,0,0,0.856,468.1,1333.5,7.82,0,34.5,674.68,850.14,123134,On-Time,4
102153,AL11,Thailand,budget,4.0,Premium Economy,Aisle,2.6,Website,No,Card,31.0,195,2024-06-07,6,0,0,0.9,458.74,1221.0,8.36,1,64.2,644.83,694.3,164998,On-Time,4
100673,AL09, MALAYSIA ,budget,2.0,Economy,Middle,4.92,Walk-in,Yes,Card,31.0,19,2025-01-17,1,0,0,0.827,120.25,655.0,4.96,0,39.3,462.05,583.84,72453,Delayed,2
102690,AL03, THAILAND ,premium,3.0,Premium Economy,Aisle,1.64,Airport Counter,No, Card ,28.0,11,2024-07-06,7,1,1,0.778,474.64,1351.4,7.71,0,41.8,838.45,891.47,56744,Cancelled,2
103637,AL01,indonesia,full-service,3.0,Economy,Aisle,2.8,travel agent,No,Card,34.0,24,2024-10-09,10,0,0,0.68,726.62,2280.8,7.2,0,53.0,1049.73,1096.2,99644,On-Time,4
100665,AL12,singapore,premium,2.0,Premium Economy,Window,9.02,Website,No,Online,25.0,62,2024-01-05,1,0,0,0.622,242.69,736.3,8.21,0,65.2,615.21,735.21,122665,Delayed,2
100509,AL01,Singapore,full-service,4.0,Business,Middle,4.62,Airport Counter,No,Card,18.0,7,2024-04-02,4,0,0,0.564,787.16,2326.5,9.81,0,43.2,1119.31,1181.8,273420,Delayed,4
102179,AL08,Indonesia,full-service,3.0,Business,Window,1.61,Walk-in, Yes ,Online,34.0,28,2025-01-20,1,0,0,0.889,411.34,1193.8,8.5,0,65.6,798.75,877.6,226439,On-Time,4
101640,AL03,Japan,premium,3.0,Economy,Window,3.7,Website,Yes,Card,22.0,17,2024-11-03,11,1,1,0.555,711.89,2256.9,5.63,0,16.6,964.33,1054.65,104653,Delayed,1
102492,AL02,australia,budget,5.0,Business,Window,3.43,travel agent, No ,Card,48.0,39,2024-11-06,11,0,0,0.833,713.27,2261.2,7.85,0,52.4,1169.16,1259.06,268806,Delayed,2
104024,AL03,Malaysia,premium,4.0,Economy,Aisle,5.92,Website,No,Card,25.0,42,2024-05-23,5,0,0,0.703,586.72,2206.5,7.9,0,55.1,951.39,1047.04,88549,On-Time,3
101532,AL17,Singapore,full-service,2.0,Economy,Window,3.82,Mobile App,No,Card,38.0,66,2025-02-13,2,0,0,0.79,163.93,304.8,6.4,1,19.9,250.71,417.17,68179,Delayed,3
100866,AL04, MALAYSIA ,full-service,3.0,Economy,Aisle,5.89,Mobile App,Yes,Card,-5.0,116,2024-10-02,10,0,0,0.7,432.37,1269.9,6.86,0,90.1,735.18,958.57,186109,On-Time,3
101855,AL05,Malaysia,budget,,Economy,Window,4.12,Website,No, Online ,37.0,43,2024-07-14,7,1,0,0.99,333.5,812.8,6.99,0,25.9,517.15,638.17,51332,On-Time,4
101736,AL07,Indonesia,full-service,4.0,Business,Middle,3.83,Travel Agent,No,Card,24.0,26,2024-04-19,4,0,0,0.75,258.15,780.8,7.67,1,46.1,634.4,713.43,165180,On-Time,3
100211,AL08,Thailand,full-service,4.0,Economy,Aisle,1.1,Website,No, Online ,25.0,48,2024-12-22,12,1,0,0.638,217.99,682.8,6.17,1,74.2,433.53,513.95,40696,On-Time,3
103147,AL02,Malaysia,budget,5.0,Economy,Window,1.76,website,Yes,Cash,27.0,14,2025-02-11,2,0,0,0.676,512.1,1525.5,7.02,0,9.0,700.24,764.57,120188,On-Time,3
101060,AL16, Malaysia ,budget,2.0,Economy,Aisle,2.99,Walk-in,No,Cash,54.0,26,2025-06-19,6,0,0,0.735,364.15,1150.6,7.0,1,56.3,513.21,544.53,96630,Cancelled,4
102256,AL05, INDONESIA ,budget,4.0,business,Aisle,5.88,mobile app,Yes, Online ,42.0,2,2025-02-13,2,0,0,0.791,157.23,648.1,7.84,1,66.8,656.51,723.84,125172,Delayed,4
102105,AL16,Malaysia,budget,3.0,First,Aisle,4.48,Walk-in,No,Card,30.0,13,2024-12-01,12,1,0,0.782,222.55,412.4,5.75,0,40.0,659.93,745.63,105602,On-Time,4
103268,AL03,Malaysia,premium,4.0,Economy,Aisle,6.13,Travel Agent,Yes,Online,39.0,53,2025-01-25,1,1,0,0.637,565.65,1584.2,5.91,0,43.5,756.73,823.24,209605,On-Time,3
104122,AL04,Philippines,full-service,,Economy,Aisle,2.68,Walk-in,Yes,Card,25.0,8,2024-04-02,4,0,0,0.794,575.14,1812.7,7.38,0,64.2,910.69,1032.08,69670,Delayed,3
102899,AL05,thailand,budget,5.0,First,Window,4.38,Travel Agent,No,Online,38.0,1,2024-07-26,7,0,0,0.852,506.9,1428.5,8.7,0,39.2,1011.07,1230.55,208727,On-Time,4
101973,AL12,Vietnam,premium,3.0,Business,Middle,8.99,website,No,Online,18.0,85,2024-11-12,11,0,0,0.756,285.15,628.7,7.11,0,43.8,717.82,784.94,73486,On-Time,3
100589,AL05, SINGAPORE ,budget,5.0,Premium Economy,Window,2.3,Mobile App,No,Card,41.0,32,2024-08-26,8,0,0,0.99,580.62,1959.4,9.17,0,50.1,1044.52,1100.82,284589,Delayed,5
102472,AL08,singapore,full-service,3.0,Business,Middle,8.23,Website,No,Cash,33.0,23,2024-02-22,2,0,0,0.603,1256.76,4110.3,9.92,1,32.4,1648.71,1949.26,165469,Delayed,4
103975,AL16,Indonesia,budget,5.0,Economy,Window,0.83,Website,No,Card,36.0,18,2024-10-17,10,0,0,0.723,484.68,1551.1,5.48,1,74.0,806.61,847.63,74508,Delayed,3
100086,AL12,Singapore,premium,3.0,Economy,Middle,4.44,Mobile App,No,Card,53.0,9,2024-09-20,9,0,0,0.737,238.78,744.1,4.58,0,55.5,559.23,643.99,46440,Delayed,3
100646,AL18,Malaysia,budget,4.0,Economy,Window,1.74,website,Yes,Online,32.0,55,2024-01-10,1,0,0,0.75,773.31,2019.7,6.63,0,17.8,879.0,916.84,219297,On-Time,2
100771,AL02, MALAYSIA ,budget,3.0,Economy,Window,6.12,Mobile App,Yes,Online,28.0,35,2024-06-05,6,0,0,0.86,316.58,1126.6,5.54,0,67.9,692.89,753.47,165871,On-Time,2
103981,AL03,Malaysia,premium,5.0,First,Window,6.83,airport counter,No,Online,24.0,40,2024-03-26,3,0,0,0.794,379.53,1194.7,6.05,0,43.3,932.53,1047.86,121366,On-Time,4
101249,AL01,Philippines,full-service,4.0,Premium Economy,Aisle,2.69,Mobile App,Yes,Online,54.0,26,2024-02-01,2,0,0,0.738,457.17,978.6,6.19,0,33.8,578.88,686.61,58084,On-Time,2
100708,AL15,Thailand,budget,3.0,Economy,Aisle,1.0,Travel Agent,Yes,Online,46.0,25,2025-01-05,1,1,0,,438.3,1112.7,5.02,0,23.1,697.04,887.5,174284,On-Time,4
103157,AL04,Vietnam,full-service,3.0,First,Middle,0.75,Travel Agent, No ,Online,33.0,40,2025-04-05,4,1,0,0.619,360.06,968.8,7.39,0,87.1,930.05,1042.77,133401,Cancelled,3
102472,AL08,singapore,full-service,3.0,Business,Middle,8.23,Website,No,Cash,33.0,23,2024-02-22,2,0,0,0.603,1256.76,4110.3,9.92,1,32.4,1648.71,1949.26,165469,Delayed,4
